idno,stflife,gndr,cntry
23752,3,1,IT
23754,9,1,IT
23758,7,1,IT
23759,5,2,IT
23774,8,2,IT
23778,6,2,IT
23786,7,1,IT
23791,2,2,IT
23794,6,1,IT
23803,8,1,IT
23813,8,2,IT
23814,7,2,IT
23818,7,2,IT
23820,4,2,IT
23830,5,1,IT
23832,8,1,IT
23849,6,1,IT
23869,NA,1,IT
23878,3,2,IT
23880,8,1,IT
23884,7,1,IT
23908,7,2,IT
23916,8,2,IT
23918,2,1,IT
23919,7,1,IT
23924,6,1,IT
23936,NA,2,IT
23943,8,1,IT
23951,6,1,IT
23953,10,1,IT
23963,7,2,IT
23968,6,1,IT
23974,6,2,IT
23978,8,2,IT
23980,NA,2,IT
23989,8,1,IT
23990,7,2,IT
23995,10,2,IT
24019,7,2,IT
24034,10,1,IT
24038,8,1,IT
24042,0,2,IT
24045,7,2,IT
24054,10,1,IT
24071,3,2,IT
24072,7,2,IT
24073,2,2,IT
24076,7,2,IT
24078,8,1,IT
24080,8,2,IT
24082,8,2,IT
24083,7,2,IT
24086,4,1,IT
24092,9,1,IT
24097,3,2,IT
24103,8,1,IT
24104,3,2,IT
24111,1,2,IT
24115,4,2,IT
24120,7,1,IT
24127,8,1,IT
24146,6,1,IT
24151,8,2,IT
24161,7,2,IT
24168,6,2,IT
24170,7,2,IT
24175,7,2,IT
24186,8,1,IT
24207,1,2,IT
24209,6,2,IT
24213,8,2,IT
24215,7,1,IT
24221,7,1,IT
24239,9,1,IT
24243,8,1,IT
24250,8,2,IT
24257,8,1,IT
24262,6,2,IT
24271,8,1,IT
24303,6,2,IT
24309,7,1,IT
24315,6,2,IT
24317,7,1,IT
24320,8,1,IT
24321,10,1,IT
24331,8,1,IT
24333,8,2,IT
24346,3,2,IT
24351,9,2,IT
24365,3,1,IT
24377,6,1,IT
24382,7,1,IT
24403,8,2,IT
24411,10,2,IT
24412,8,2,IT
24448,7,1,IT
24459,8,2,IT
24460,7,1,IT
24462,8,1,IT
24464,9,2,IT
24474,9,2,IT
24492,8,1,IT
24496,7,1,IT
24508,6,2,IT
24509,6,1,IT
24517,3,2,IT
24520,6,2,IT
24523,7,1,IT
24552,4,2,IT
24553,7,1,IT
24567,5,1,IT
24569,2,2,IT
24572,9,1,IT
24576,6,2,IT
24580,0,1,IT
24583,NA,1,IT
24584,NA,2,IT
24585,6,2,IT
24589,8,1,IT
24606,8,1,IT
24611,4,1,IT
24620,8,1,IT
24624,10,2,IT
24634,8,1,IT
24654,9,1,IT
24669,10,2,IT
24685,3,2,IT
24686,0,2,IT
24695,8,1,IT
24697,NA,2,IT
24698,8,1,IT
24700,7,2,IT
24702,2,2,IT
24713,8,2,IT
24718,5,1,IT
24724,7,1,IT
24728,8,2,IT
24746,5,2,IT
24762,8,1,IT
24765,10,2,IT
24772,7,1,IT
24790,7,1,IT
24791,5,1,IT
24797,6,1,IT
24803,10,1,IT
24804,9,2,IT
24806,8,2,IT
24819,6,1,IT
24828,7,1,IT
24833,8,1,IT
24837,8,2,IT
24846,3,2,IT
24851,6,2,IT
24854,9,2,IT
24859,7,1,IT
24863,5,1,IT
24868,NA,2,IT
24875,7,2,IT
24878,8,1,IT
24881,0,1,IT
24894,8,2,IT
24901,8,1,IT
24905,7,2,IT
24906,8,2,IT
24915,7,1,IT
24916,4,1,IT
24919,4,2,IT
24921,2,1,IT
24926,3,2,IT
24927,6,1,IT
24936,8,2,IT
24940,9,2,IT
24952,8,1,IT
24960,5,1,IT
24962,7,1,IT
24983,8,2,IT
24997,7,2,IT
25006,9,2,IT
25011,0,1,IT
25015,10,1,IT
25018,8,1,IT
25029,9,2,IT
25047,10,2,IT
25048,9,1,IT
25050,7,1,IT
25067,9,2,IT
25082,7,1,IT
25085,8,2,IT
25088,6,2,IT
25095,8,1,IT
25101,8,1,IT
25108,3,2,IT
25114,8,1,IT
25121,7,2,IT
25123,7,2,IT
25126,7,1,IT
25132,7,2,IT
25138,3,2,IT
25146,8,2,IT
25155,4,2,IT
25159,6,2,IT
25161,6,1,IT
25162,9,2,IT
25166,7,1,IT
25184,3,2,IT
25199,8,2,IT
25205,5,2,IT
25211,8,1,IT
25213,10,1,IT
25232,4,1,IT
25240,NA,1,IT
25261,7,2,IT
25265,7,2,IT
25268,8,1,IT
25281,7,2,IT
25285,7,2,IT
25286,NA,1,IT
25296,8,2,IT
25307,10,2,IT
25309,7,2,IT
25331,7,2,IT
25344,2,1,IT
25353,6,2,IT
25354,8,1,IT
25355,NA,1,IT
25362,9,2,IT
25374,8,2,IT
25387,5,1,IT
25406,8,2,IT
25408,6,2,IT
25414,3,1,IT
25418,7,1,IT
25422,8,2,IT
25436,6,2,IT
25439,7,2,IT
25457,6,1,IT
25461,7,2,IT
25472,5,2,IT
25481,7,2,IT
25485,7,1,IT
25497,7,1,IT
25509,9,2,IT
25512,8,2,IT
25514,8,1,IT
25516,8,1,IT
25519,7,1,IT
25526,8,2,IT
25537,9,1,IT
25538,7,1,IT
25540,9,2,IT
25546,7,2,IT
25549,8,1,IT
25552,10,2,IT
25554,8,2,IT
25555,8,2,IT
25556,7,2,IT
25568,8,1,IT
25573,7,1,IT
25577,3,1,IT
25581,6,2,IT
25586,8,1,IT
25597,8,1,IT
25606,7,1,IT
25619,10,2,IT
25633,8,2,IT
25643,10,2,IT
25650,7,2,IT
25658,6,1,IT
25661,9,2,IT
25663,7,2,IT
25670,9,2,IT
25675,7,1,IT
25687,5,2,IT
25706,6,2,IT
25707,5,2,IT
25711,8,2,IT
25720,8,1,IT
25721,7,1,IT
25722,3,2,IT
25724,NA,1,IT
25744,5,2,IT
25746,8,2,IT
25752,8,1,IT
25762,8,2,IT
25764,7,2,IT
25765,7,1,IT
25769,NA,2,IT
25776,8,2,IT
25779,8,2,IT
25780,6,2,IT
25782,5,1,IT
25789,7,1,IT
25802,9,2,IT
25803,8,2,IT
25810,8,1,IT
25813,6,1,IT
25822,9,1,IT
25824,5,1,IT
25826,6,1,IT
25843,6,1,IT
25845,4,1,IT
25849,6,2,IT
25850,10,1,IT
25865,8,1,IT
25867,4,1,IT
25869,9,1,IT
25873,7,2,IT
25878,6,1,IT
25880,10,2,IT
25889,9,1,IT
25898,7,1,IT
25901,6,2,IT
25905,8,2,IT
25908,6,2,IT
25915,9,1,IT
25918,6,2,IT
25925,5,2,IT
25927,8,2,IT
25937,7,2,IT
25944,6,2,IT
25950,9,1,IT
25953,3,1,IT
25954,8,1,IT
25959,9,1,IT
25961,10,2,IT
25970,7,2,IT
25973,8,2,IT
25986,4,2,IT
26001,9,1,IT
26007,4,2,IT
26011,NA,1,IT
26015,8,2,IT
26034,8,2,IT
26035,6,1,IT
26056,8,2,IT
26061,NA,1,IT
26064,6,1,IT
26065,8,1,IT
26071,8,2,IT
26072,6,1,IT
26085,NA,2,IT
26088,7,2,IT
26092,7,2,IT
26098,8,2,IT
26112,10,2,IT
26113,7,2,IT
26116,7,2,IT
26125,4,2,IT
26126,10,1,IT
26129,6,2,IT
26131,7,1,IT
26135,5,1,IT
26136,7,2,IT
26142,7,1,IT
26148,3,1,IT
26167,5,2,IT
26168,4,2,IT
26179,4,1,IT
26192,8,2,IT
26194,8,2,IT
26204,8,1,IT
26211,6,2,IT
26213,9,2,IT
26219,2,2,IT
26225,8,2,IT
26232,6,1,IT
26239,2,2,IT
26240,4,1,IT
26247,8,1,IT
26248,3,2,IT
26263,8,2,IT
26267,8,2,IT
26272,6,2,IT
26274,6,2,IT
26282,8,1,IT
26285,9,2,IT
26292,6,2,IT
26297,4,2,IT
26304,8,2,IT
26305,8,1,IT
26309,5,2,IT
26322,7,1,IT
26323,10,2,IT
26330,6,2,IT
26332,NA,1,IT
26346,7,1,IT
26349,1,1,IT
26351,7,2,IT
26354,2,2,IT
26382,7,2,IT
26402,7,2,IT
26409,6,1,IT
26410,3,1,IT
26413,7,2,IT
26416,6,2,IT
26420,5,2,IT
26448,6,1,IT
26449,8,1,IT
26456,8,1,IT
26460,6,1,IT
26468,7,2,IT
26469,8,1,IT
26478,8,1,IT
26507,8,2,IT
26521,6,2,IT
26526,7,2,IT
26531,8,2,IT
26539,9,1,IT
26553,7,1,IT
26558,0,2,IT
26566,9,1,IT
26572,6,2,IT
26574,7,1,IT
26585,7,1,IT
26586,7,1,IT
26594,7,1,IT
26595,6,1,IT
26605,8,2,IT
26610,8,2,IT
26613,7,2,IT
26619,7,2,IT
26620,3,1,IT
26624,8,1,IT
26638,9,2,IT
26646,8,2,IT
26648,5,2,IT
26655,6,1,IT
26657,8,1,IT
26674,7,1,IT
26693,7,1,IT
26704,8,2,IT
26720,3,2,IT
26722,6,2,IT
26727,6,1,IT
26735,7,2,IT
26743,8,2,IT
26757,NA,1,IT
26772,8,2,IT
26775,5,2,IT
26778,6,2,IT
26812,8,2,IT
26820,8,1,IT
26823,6,2,IT
26835,6,2,IT
26846,3,1,IT
26848,10,2,IT
26856,5,2,IT
26866,NA,1,IT
26868,7,2,IT
26876,4,1,IT
26894,7,2,IT
26905,7,1,IT
26907,8,2,IT
26920,4,2,IT
26922,5,2,IT
26925,6,2,IT
26929,7,2,IT
26931,8,1,IT
26933,8,1,IT
26934,2,2,IT
26938,8,2,IT
26952,6,2,IT
26956,8,1,IT
26965,7,2,IT
26974,4,1,IT
26977,NA,1,IT
26978,6,2,IT
26988,7,2,IT
26989,8,1,IT
26992,5,2,IT
27002,10,2,IT
27006,8,2,IT
27017,7,1,IT
27025,NA,1,IT
27028,8,2,IT
27031,6,1,IT
27038,8,1,IT
27046,5,2,IT
27054,5,1,IT
27065,7,2,IT
27070,8,1,IT
27077,6,1,IT
27079,8,2,IT
27080,NA,2,IT
27082,7,2,IT
27086,8,2,IT
27097,6,2,IT
27104,8,2,IT
27111,4,2,IT
27132,5,2,IT
27134,2,2,IT
27135,8,2,IT
27143,7,1,IT
27153,7,1,IT
27168,7,2,IT
27170,9,2,IT
27184,9,1,IT
27185,8,2,IT
27187,4,1,IT
27189,7,2,IT
27190,8,2,IT
27219,7,2,IT
27223,9,1,IT
27229,7,2,IT
27232,8,1,IT
27235,9,1,IT
27241,7,1,IT
27243,7,1,IT
27253,5,1,IT
27266,8,2,IT
27270,7,1,IT
27272,7,1,IT
27275,7,2,IT
27278,10,2,IT
27281,6,1,IT
27286,8,1,IT
27296,8,1,IT
27307,7,2,IT
27310,5,1,IT
27321,8,1,IT
27331,3,2,IT
27344,3,2,IT
27349,8,2,IT
27351,8,2,IT
27352,8,2,IT
27362,6,2,IT
27364,8,2,IT
27367,10,2,IT
27369,7,1,IT
27374,7,2,IT
27393,8,1,IT
27407,8,1,IT
27410,8,2,IT
27412,NA,2,IT
27422,8,1,IT
27423,8,2,IT
27434,8,1,IT
27436,9,2,IT
27437,7,1,IT
27444,4,2,IT
27446,7,2,IT
27447,9,1,IT
27452,8,2,IT
27458,7,1,IT
27472,5,2,IT
27473,6,2,IT
27500,8,1,IT
27524,8,1,IT
27526,10,1,IT
27532,10,1,IT
27534,7,2,IT
27553,8,1,IT
27569,7,1,IT
27570,7,2,IT
27573,3,1,IT
27576,6,2,IT
27583,8,2,IT
27600,8,2,IT
27605,7,2,IT
27614,7,2,IT
27623,10,2,IT
27640,7,2,IT
27654,8,2,IT
27655,8,1,IT
27664,7,1,IT
27665,8,1,IT
27669,5,2,IT
27675,8,2,IT
27688,6,1,IT
27697,6,1,IT
27699,6,2,IT
27703,8,2,IT
27706,7,2,IT
27708,5,1,IT
27715,7,1,IT
27721,10,1,IT
27723,7,2,IT
27735,7,1,IT
27752,3,2,IT
27755,8,2,IT
27756,3,2,IT
27759,8,1,IT
27764,7,2,IT
27767,5,2,IT
27772,6,1,IT
27793,10,2,IT
27798,7,2,IT
27803,7,1,IT
27806,8,1,IT
27814,10,2,IT
27821,8,2,IT
27825,3,2,IT
27833,6,1,IT
27849,6,1,IT
27877,7,2,IT
27878,8,1,IT
27889,9,1,IT
27895,9,2,IT
27900,7,1,IT
27901,7,1,IT
27903,5,2,IT
27905,4,1,IT
27911,6,1,IT
27915,8,1,IT
27929,10,1,IT
27930,7,1,IT
50520,7,2,IT
50843,7,1,IT
51778,6,1,IT
53856,6,1,IT
55621,3,1,IT
56881,10,2,IT
59143,NA,1,IT
59416,7,2,IT
64358,7,1,IT
64733,9,1,IT
65241,3,1,IT
66711,8,2,IT
67182,3,1,IT
69887,9,2,IT
71347,9,2,IT
71514,6,2,IT
74918,7,2,IT
76753,5,1,IT
78403,8,2,IT
78525,7,2,IT
78894,9,1,IT
79338,3,1,IT
79423,7,2,IT
79765,7,1,IT
79935,8,1,IT
80142,7,2,IT
81791,4,1,IT
10018,6,1,LT
10024,9,2,LT
10039,6,2,LT
10054,9,2,LT
10059,9,1,LT
10061,5,2,LT
10073,9,2,LT
10076,9,1,LT
10079,5,2,LT
10088,6,2,LT
10090,6,2,LT
10124,8,1,LT
10137,3,1,LT
10146,8,1,LT
10173,7,1,LT
10174,8,1,LT
10182,3,1,LT
10185,7,1,LT
10203,9,2,LT
10230,8,2,LT
10265,10,2,LT
10268,2,2,LT
10273,5,1,LT
10283,5,2,LT
10292,9,1,LT
10293,9,2,LT
10297,9,2,LT
10300,5,1,LT
10302,6,2,LT
10304,6,2,LT
10312,7,1,LT
10313,8,2,LT
10331,3,2,LT
10337,8,2,LT
10393,9,2,LT
10397,8,2,LT
10432,5,2,LT
10439,6,1,LT
10441,9,1,LT
10457,NA,2,LT
10482,5,2,LT
10485,8,2,LT
10486,8,2,LT
10516,6,2,LT
10526,8,1,LT
10529,8,2,LT
10542,7,2,LT
10557,10,1,LT
10574,5,2,LT
10580,5,2,LT
10596,5,2,LT
10598,9,2,LT
10606,9,2,LT
10621,8,2,LT
10623,6,2,LT
10627,7,2,LT
10628,6,2,LT
10629,0,2,LT
10634,7,2,LT
10649,5,2,LT
10660,6,2,LT
10661,0,1,LT
10668,9,1,LT
10669,10,1,LT
10671,5,2,LT
10673,5,2,LT
10685,9,1,LT
10714,10,1,LT
10715,10,2,LT
10725,8,1,LT
10735,8,2,LT
10753,5,2,LT
10771,10,1,LT
10779,8,1,LT
10799,8,2,LT
10828,6,2,LT
10831,7,1,LT
10838,3,1,LT
10848,7,1,LT
10855,9,1,LT
10868,3,2,LT
10908,6,2,LT
10912,4,1,LT
10913,5,2,LT
10932,4,1,LT
10935,3,1,LT
10938,5,2,LT
10948,5,1,LT
10949,5,2,LT
10980,9,2,LT
10984,7,2,LT
10985,10,2,LT
11018,10,2,LT
11021,4,1,LT
11026,8,1,LT
11027,8,2,LT
11039,8,1,LT
11051,8,1,LT
11089,6,2,LT
11112,4,2,LT
11118,5,2,LT
11120,6,2,LT
11154,4,2,LT
11169,3,1,LT
11175,8,2,LT
11183,6,2,LT
11211,9,1,LT
11216,10,2,LT
11220,9,2,LT
11223,5,1,LT
11230,7,2,LT
11237,8,2,LT
11240,10,1,LT
11250,7,2,LT
11251,9,2,LT
11260,NA,2,LT
11269,5,2,LT
11284,8,1,LT
11292,4,2,LT
11297,7,1,LT
11298,8,1,LT
11306,5,2,LT
11314,5,1,LT
11329,7,2,LT
11350,7,2,LT
11360,8,2,LT
11367,7,1,LT
11397,10,2,LT
11407,6,2,LT
11429,8,2,LT
11433,5,1,LT
11452,9,2,LT
11474,8,1,LT
11475,4,1,LT
11487,8,2,LT
11493,10,2,LT
11495,8,2,LT
11503,9,2,LT
11509,6,2,LT
11537,10,1,LT
11540,9,1,LT
11569,8,2,LT
11570,0,1,LT
11572,7,2,LT
11573,10,2,LT
11574,6,1,LT
11582,4,2,LT
11588,7,2,LT
11597,7,2,LT
11614,9,1,LT
11618,8,1,LT
11642,5,2,LT
11668,0,2,LT
11671,9,2,LT
11691,6,1,LT
11699,5,2,LT
11703,4,2,LT
11716,8,2,LT
11718,7,2,LT
11720,7,2,LT
11751,6,2,LT
11757,9,1,LT
11773,4,1,LT
11813,6,1,LT
11819,3,2,LT
11822,4,2,LT
11824,4,1,LT
11835,8,2,LT
11851,5,2,LT
11860,5,2,LT
11867,8,2,LT
11868,7,1,LT
11872,NA,1,LT
11874,NA,2,LT
11886,5,2,LT
11889,6,1,LT
11895,8,2,LT
11906,5,2,LT
11911,2,2,LT
11924,2,1,LT
11925,9,1,LT
11934,10,2,LT
11956,7,1,LT
11963,8,2,LT
11987,7,2,LT
11989,6,2,LT
12004,5,2,LT
12008,5,1,LT
12012,5,1,LT
12017,10,2,LT
12020,8,2,LT
12023,2,1,LT
12068,8,2,LT
12077,10,1,LT
12078,2,2,LT
12091,NA,2,LT
12104,8,2,LT
12125,9,1,LT
12134,7,2,LT
12140,7,1,LT
12142,7,2,LT
12155,5,2,LT
12157,5,2,LT
12163,7,2,LT
12164,6,2,LT
12165,10,1,LT
12178,2,1,LT
12200,5,2,LT
12204,7,2,LT
12214,6,1,LT
12231,8,2,LT
12256,8,2,LT
12274,8,1,LT
12284,4,1,LT
12285,4,1,LT
12289,10,1,LT
12300,8,2,LT
12306,9,1,LT
12320,9,2,LT
12365,5,1,LT
12371,9,1,LT
12380,5,1,LT
12382,8,1,LT
12390,NA,2,LT
12394,9,1,LT
12395,7,1,LT
12417,7,1,LT
12424,6,1,LT
12431,7,2,LT
12464,9,1,LT
12477,10,2,LT
12480,10,1,LT
12482,10,1,LT
12490,8,2,LT
12508,NA,2,LT
12517,9,2,LT
12536,8,1,LT
12546,6,2,LT
12557,6,1,LT
12563,9,2,LT
12565,8,2,LT
12596,NA,2,LT
12604,8,2,LT
12606,7,2,LT
12633,10,2,LT
12643,5,2,LT
12664,4,1,LT
12679,7,2,LT
12698,8,2,LT
12712,2,2,LT
12719,10,2,LT
12723,8,2,LT
12725,6,2,LT
12735,8,2,LT
12741,5,2,LT
12757,8,2,LT
12768,2,2,LT
12775,8,2,LT
12785,3,1,LT
12789,5,1,LT
12808,7,2,LT
12824,6,1,LT
12829,9,2,LT
12845,8,2,LT
12865,8,2,LT
12882,6,2,LT
12884,5,1,LT
12887,8,1,LT
12905,4,2,LT
12908,5,1,LT
12909,9,1,LT
12915,9,2,LT
12916,7,1,LT
12935,8,1,LT
12946,8,2,LT
12951,8,1,LT
12969,8,1,LT
13007,7,2,LT
13009,8,1,LT
13017,8,1,LT
13029,5,2,LT
13031,9,2,LT
13042,8,2,LT
13047,8,1,LT
13098,8,2,LT
13123,6,1,LT
13127,8,2,LT
13170,9,2,LT
13177,8,1,LT
13182,9,2,LT
13187,8,1,LT
13197,8,2,LT
13199,5,2,LT
13216,8,2,LT
13223,8,2,LT
13261,8,2,LT
13262,5,1,LT
13298,8,1,LT
13338,7,2,LT
13339,NA,2,LT
13348,10,2,LT
13359,8,1,LT
13361,7,1,LT
13381,6,2,LT
13397,7,2,LT
13402,7,1,LT
13405,5,1,LT
13410,1,2,LT
13426,3,2,LT
13437,8,2,LT
13441,7,1,LT
13459,7,2,LT
13492,6,2,LT
13497,NA,2,LT
13498,6,2,LT
13502,8,1,LT
13510,10,2,LT
13522,6,2,LT
13558,9,2,LT
13567,5,2,LT
13572,8,2,LT
13575,5,2,LT
13582,8,2,LT
13589,8,1,LT
13600,7,2,LT
13601,8,2,LT
13605,7,2,LT
13611,9,2,LT
13614,10,2,LT
13615,5,2,LT
13628,9,2,LT
13632,8,1,LT
13637,9,2,LT
13638,7,2,LT
13658,10,1,LT
13665,5,2,LT
13676,7,2,LT
13677,10,1,LT
13692,9,2,LT
13697,8,2,LT
13705,8,2,LT
13710,8,2,LT
13726,6,1,LT
13745,10,2,LT
13795,10,1,LT
13824,1,2,LT
13840,8,1,LT
13849,2,1,LT
13862,8,1,LT
13863,8,2,LT
13883,6,1,LT
13885,6,1,LT
13886,4,1,LT
13907,9,2,LT
13939,7,1,LT
13950,6,2,LT
13951,9,2,LT
13970,4,1,LT
14005,8,2,LT
14040,6,2,LT
14044,5,2,LT
14056,7,2,LT
14075,2,2,LT
14096,4,2,LT
14097,3,2,LT
14099,7,1,LT
14106,6,1,LT
14110,6,2,LT
14124,8,1,LT
14130,5,1,LT
14132,6,2,LT
14150,8,2,LT
14154,5,2,LT
14169,5,1,LT
14181,7,1,LT
14234,3,2,LT
14243,9,2,LT
14251,2,1,LT
14267,9,2,LT
14272,8,1,LT
14302,5,1,LT
14304,8,2,LT
14308,7,2,LT
14316,7,1,LT
14347,0,2,LT
14365,8,2,LT
14381,8,2,LT
14386,8,2,LT
14414,6,1,LT
14458,7,2,LT
14464,NA,2,LT
14509,3,2,LT
14517,8,1,LT
14522,9,2,LT
14525,7,1,LT
14536,9,2,LT
14537,NA,1,LT
14543,5,1,LT
14546,9,2,LT
14547,5,2,LT
14569,7,1,LT
14573,10,1,LT
14579,7,2,LT
14597,6,2,LT
14605,10,2,LT
14618,10,1,LT
14624,8,2,LT
14632,8,2,LT
14640,5,1,LT
14686,7,1,LT
14689,4,1,LT
14709,5,2,LT
14711,8,2,LT
14712,8,2,LT
14719,8,2,LT
14722,5,2,LT
14752,9,2,LT
14756,8,1,LT
14760,10,2,LT
14762,8,2,LT
14766,8,1,LT
14772,7,1,LT
14775,6,1,LT
14779,3,1,LT
14780,7,2,LT
14785,6,1,LT
14787,9,1,LT
14803,9,1,LT
14805,8,2,LT
14806,6,1,LT
14815,9,1,LT
14838,7,2,LT
14843,5,2,LT
14851,5,2,LT
14854,10,2,LT
14855,5,1,LT
14863,2,2,LT
14886,8,2,LT
14893,8,2,LT
14896,9,1,LT
14898,0,1,LT
14907,10,2,LT
14929,7,2,LT
14940,10,2,LT
14980,10,2,LT
14985,10,2,LT
14995,8,1,LT
15007,1,1,LT
15015,10,1,LT
15021,4,2,LT
15029,10,2,LT
15044,5,2,LT
15049,3,2,LT
15051,3,2,LT
15055,NA,2,LT
15060,7,2,LT
15069,6,1,LT
15077,NA,2,LT
15086,5,2,LT
15087,8,2,LT
15089,10,2,LT
15090,9,1,LT
15092,3,1,LT
15110,9,1,LT
15115,4,1,LT
15116,9,2,LT
15123,7,2,LT
15135,8,2,LT
15144,8,1,LT
15163,6,2,LT
15164,6,2,LT
15169,9,2,LT
15174,7,1,LT
15175,7,2,LT
15191,5,2,LT
15195,5,2,LT
15209,8,2,LT
15215,2,2,LT
15245,9,1,LT
15249,0,1,LT
15273,9,2,LT
15293,10,2,LT
15297,9,2,LT
15304,9,1,LT
15324,9,2,LT
15333,5,1,LT
15334,8,1,LT
15335,8,1,LT
15350,3,2,LT
15359,8,2,LT
15388,7,1,LT
15391,5,2,LT
15403,5,2,LT
15422,8,2,LT
15423,4,2,LT
15430,10,2,LT
15437,7,1,LT
15474,NA,2,LT
15476,8,2,LT
15487,5,2,LT
15495,6,1,LT
15525,5,2,LT
15526,5,2,LT
15535,7,2,LT
15539,8,2,LT
15545,8,2,LT
15551,8,2,LT
15561,6,2,LT
15562,2,2,LT
15568,8,2,LT
15580,7,2,LT
15588,10,1,LT
15591,10,2,LT
15592,10,2,LT
15612,5,2,LT
15614,10,1,LT
15634,9,2,LT
15650,6,2,LT
15653,8,2,LT
15660,8,2,LT
15661,4,2,LT
15666,8,2,LT
15675,7,1,LT
15688,8,2,LT
15733,4,2,LT
15742,3,2,LT
15750,6,2,LT
15801,6,2,LT
15804,6,1,LT
15816,6,2,LT
15828,6,1,LT
15842,7,2,LT
15850,6,1,LT
15857,8,1,LT
15876,1,2,LT
15892,6,1,LT
15915,7,2,LT
15916,3,2,LT
15927,5,2,LT
15939,0,2,LT
15946,8,2,LT
15947,7,2,LT
15949,9,1,LT
15961,5,2,LT
15972,8,2,LT
15977,1,2,LT
15997,3,1,LT
16004,9,2,LT
16006,6,1,LT
16015,7,2,LT
16035,5,1,LT
16038,5,2,LT
16040,8,1,LT
16042,4,1,LT
16052,NA,2,LT
16059,10,1,LT
16072,10,2,LT
16077,8,2,LT
16080,7,2,LT
16090,10,1,LT
16096,7,2,LT
16116,5,2,LT
16122,10,2,LT
16128,4,1,LT
16131,10,1,LT
16133,10,2,LT
16139,8,1,LT
16180,8,2,LT
16188,8,1,LT
16242,5,2,LT
16249,8,2,LT
16263,8,2,LT
16278,7,1,LT
16290,4,1,LT
16292,6,2,LT
16293,10,1,LT
16298,9,2,LT
16301,7,2,LT
16322,7,2,LT
16324,8,2,LT
16348,0,2,LT
16375,9,2,LT
16397,5,1,LT
16401,10,1,LT
16418,6,2,LT
16424,7,1,LT
16425,9,2,LT
16432,0,1,LT
16436,9,1,LT
16450,8,2,LT
16455,NA,2,LT
16476,8,2,LT
16482,3,1,LT
16487,10,1,LT
16516,8,2,LT
16557,10,2,LT
16560,8,2,LT
16578,7,2,LT
16584,6,1,LT
16591,5,2,LT
16601,4,1,LT
16634,6,2,LT
16635,8,2,LT
16642,0,2,LT
16653,10,1,LT
16666,8,1,LT
16671,8,2,LT
16676,6,2,LT
16683,8,2,LT
16684,6,2,LT
16738,5,1,LT
16739,10,2,LT
16742,7,2,LT
16747,8,2,LT
16760,8,1,LT
16768,10,1,LT
16772,10,1,LT
16788,5,2,LT
16838,9,1,LT
16847,8,2,LT
16874,10,1,LT
16878,8,2,LT
16885,5,2,LT
16896,5,1,LT
16899,10,2,LT
16907,9,1,LT
16931,6,2,LT
16948,8,2,LT
16963,5,1,LT
17000,6,2,LT
17014,10,1,LT
17033,8,1,LT
17065,8,2,LT
17078,6,1,LT
17086,7,2,LT
17087,4,1,LT
17111,4,2,LT
17117,9,2,LT
17123,10,1,LT
17129,0,2,LT
17132,7,2,LT
17152,9,2,LT
17158,6,1,LT
17168,3,1,LT
17169,6,2,LT
17182,0,1,LT
17188,5,2,LT
17192,8,2,LT
17199,8,1,LT
17207,2,2,LT
17209,9,2,LT
17223,6,2,LT
17235,10,1,LT
17239,5,2,LT
17243,0,2,LT
17244,10,1,LT
17251,9,2,LT
17269,9,2,LT
17274,9,2,LT
17290,8,1,LT
17295,5,1,LT
17308,6,1,LT
17319,3,2,LT
17326,10,1,LT
17329,8,2,LT
17341,4,2,LT
17350,5,2,LT
17362,6,1,LT
17371,9,2,LT
17378,7,2,LT
17384,5,2,LT
17411,8,1,LT
17413,8,2,LT
17414,8,1,LT
17452,8,1,LT
17455,7,2,LT
17458,6,2,LT
17473,8,2,LT
17479,9,1,LT
17484,7,2,LT
17486,1,1,LT
17498,6,1,LT
17504,7,1,LT
17523,3,2,LT
17529,8,2,LT
17536,8,1,LT
17552,7,1,LT
17560,5,2,LT
17592,9,1,LT
17594,3,1,LT
17603,2,2,LT
17612,8,1,LT
17630,9,1,LT
17638,7,2,LT
17639,6,2,LT
17649,0,2,LT
17664,2,1,LT
17673,8,2,LT
17682,6,2,LT
17687,4,2,LT
17694,7,2,LT
17697,7,2,LT
17702,10,2,LT
17705,8,2,LT
17716,7,1,LT
17717,5,2,LT
17734,10,2,LT
17738,7,2,LT
17747,8,1,LT
17757,3,2,LT
17768,3,1,LT
17779,9,2,LT
17799,8,2,LT
17806,7,2,LT
17819,7,1,LT
17821,5,1,LT
17833,7,2,LT
17836,9,1,LT
17868,5,2,LT
17874,5,1,LT
17897,4,1,LT
17900,7,2,LT
17903,5,1,LT
17904,5,2,LT
17912,7,2,LT
17913,6,1,LT
17923,8,1,LT
17924,4,2,LT
17944,5,1,LT
17950,4,2,LT
17964,7,2,LT
17965,5,2,LT
17971,5,1,LT
17974,5,1,LT
18002,4,1,LT
18004,7,2,LT
18022,4,1,LT
18057,3,1,LT
18059,5,2,LT
18064,3,2,LT
18077,10,1,LT
18079,8,2,LT
18087,3,1,LT
18090,8,2,LT
18091,8,2,LT
18106,7,2,LT
18118,5,2,LT
18121,8,1,LT
18129,6,2,LT
18147,6,2,LT
18171,5,2,LT
18176,5,1,LT
18217,8,1,LT
18241,5,2,LT
18248,8,2,LT
18273,8,2,LT
18281,0,1,LT
18296,4,2,LT
18304,7,2,LT
18319,10,1,LT
18332,7,2,LT
